"species_id","family","genus","species","id_level","full_id"
1714,"Boraginaceae","Bourreria","venosa","species",1
1715,"Boraginaceae","Cordia","alliodora","species",1
1716,"Boraginaceae","Cordia","bicolor","species",1
1717,"Boraginaceae","Cordia","bordasii","species",1
1718,"Boraginaceae","Cordia","borinquensis","species",1
1719,"Boraginaceae","Cordia","cf alliodora","species",1
1720,"Boraginaceae","Cordia","collococca","species",1
1721,"Boraginaceae","Cordia","curassavica","species",1
1722,"Boraginaceae","Cordia","cylindrostachya","species",1
1723,"Boraginaceae","Cordia","cylindrostachys","species",1
1724,"Boraginaceae","Cordia","dentata","species",1
1725,"Boraginaceae","Cordia","dichotoma","species",1
1726,"Boraginaceae","Cordia","dwyeri","species",1
1727,"Boraginaceae","Cordia","ecalycalta","species",1
1728,"Boraginaceae","Cordia","elaeagnoides","species",1
1729,"Boraginaceae","Cordia","globosa","species",1
1730,"Boraginaceae","Cordia","hebeclada","species",1
1731,"Boraginaceae","Cordia","iguaguana","species",1
1732,"Boraginaceae","Cordia","lasiocalyx","species",1
1733,"Boraginaceae","Cordia","m1","genus",0
1734,"Boraginaceae","Cordia","m2","genus",0
1735,"Boraginaceae","Cordia","m3","genus",0
1736,"Boraginaceae","Cordia","macrantha","species",1
1737,"Boraginaceae","Cordia","mexiana","species",1
1738,"Boraginaceae","Cordia","nodosa","species",1
1739,"Boraginaceae","Cordia","panamensis","species",1
1740,"Boraginaceae","Cordia","porcata","species",1
1741,"Boraginaceae","Cordia","ripicola","species",1
1742,"Boraginaceae","Cordia","salvadorensis","species",1
1743,"Boraginaceae","Cordia","scabrifolia","species",1
1744,"Boraginaceae","Cordia","sericicalyx","species",1
1745,"Boraginaceae","Cordia","sp. nov.","species",1
1746,"Boraginaceae","Cordia","spinescens","species",1
1747,"Boraginaceae","Cordia","sprucei","species",1
1748,"Boraginaceae","Cordia","trichoclada","species",1
1749,"Boraginaceae","Cordia","trichotoma","species",1
1750,"Boraginaceae","Cordia","ucayaliensis","species",1
1751,"Boraginaceae","Ehretia","longiflora","species",1
1752,"Boraginaceae","Ehretia","thyrsidlora","species",1
1753,"Boraginaceae","Gelonium","aequoreum","species",1
1754,"Boraginaceae","Patagonula","americana","species",1
1755,"Boraginaceae","Rochefortia","spinosa","species",1
1756,"Boraginaceae","Tournefortia","bicolor","species",1
1757,"Boraginaceae","Tournefortia","m1","genus",0
1758,"Boraginaceae","Tournefortia","maculata","species",1
1759,"Boraginaceae","Tournefortia","microcalyx","species",1
1760,"Boraginaceae","Tournefortia","scabrida","species",1
1761,"Boraginaceae","Tournefortia","ternifolia","species",1
1762,"Brexiaceae","Brexia","m1","genus",0
1763,"Bromeliaceae","Pitcairnea","m1","genus",0
1764,"Bromeliaceae","Pitcairnea","simula","species",1
1765,"Bromeliaceae","Pitcairnia","m1","genus",0
1766,"Brunelliaceae","Brunellia","columbiana","species",1
1767,"Brunelliaceae","Brunellia","comocladifolia","species",1
1768,"Brunelliaceae","Brunellia","dulcis","species",1
1769,"Brunelliaceae","Brunellia","m1","genus",0
1770,"Burseraceae","Bursera","aff arborea","species",1
1771,"Burseraceae","Bursera","arborea","species",1
1772,"Burseraceae","Bursera","bipinnata","species",1
1773,"Burseraceae","Bursera","excelsa","species",1
1774,"Burseraceae","Bursera","fagoides","species",1
1775,"Burseraceae","Bursera","glabra","species",1
1776,"Burseraceae","Bursera","graveolens","species",1
1777,"Burseraceae","Bursera","instabilis","species",1
1778,"Burseraceae","Bursera","m1","genus",0
1779,"Burseraceae","Bursera","simarouba","species",1
1780,"Burseraceae","Bursera","simaruba","species",1
1781,"Burseraceae","Canarium","apiculatum","species",1
1782,"Burseraceae","Canarium","australasicum","species",1
1783,"Burseraceae","Canarium","boivinii","species",1
1784,"Burseraceae","Canarium","caudatum","species",1
1785,"Burseraceae","Canarium","gracile","species",1
1786,"Burseraceae","Canarium","hirsutum","species",1
1787,"Burseraceae","Canarium","indicum","species",1
1788,"Burseraceae","Canarium","lamii?","species",1
1789,"Burseraceae","Canarium","litorale r","species",1
1790,"Burseraceae","Canarium","littorale","species",1
1791,"Burseraceae","Canarium","littorale t","species",1
1792,"Burseraceae","Canarium","littoraler","species",1
1793,"Burseraceae","Canarium","m1","genus",0
1794,"Burseraceae","Canarium","m2","genus",0
1795,"Burseraceae","Canarium","m3","genus",0
1796,"Burseraceae","Canarium","madagascariensis","species",1
1797,"Burseraceae","Canarium","merrillii","species",1
1798,"Burseraceae","Canarium","paniculatum","species",1
1799,"Burseraceae","Canarium","patentinervium","species",1
1800,"Burseraceae","Canarium","patentinervum","species",1
1801,"Burseraceae","Canarium","patentinivenium","species",1
1802,"Burseraceae","Canarium","pilosum","species",1
1803,"Burseraceae","Canarium","pilosum ssp pilosum","species",1
1804,"Burseraceae","Canarium","schweinfurthianum","species",1
1805,"Burseraceae","Canarium","schweinfurthii","species",1
1806,"Burseraceae","Canarium","subulatum","species",1
1807,"Burseraceae","Canarium","subutatum","species",1
1808,"Burseraceae","Canarium?","m1","genus",0
1809,"Burseraceae","Commiphora","aprevalii","species",1
1810,"Burseraceae","Commiphora","fulvotomentosa","species",1
1811,"Burseraceae","Commiphora","laxecymigera","species",1
1812,"Burseraceae","Commiphora","laxicymigera","species",1
1813,"Burseraceae","Commiphora","m1","genus",0
1814,"Burseraceae","Commiphora","m2","genus",0
1815,"Burseraceae","Commiphora","marchandii","species",1
1816,"Burseraceae","Commiphora","orbicularis","species",1
1817,"Burseraceae","Commiphora","simplicifolia","species",1
1818,"Burseraceae","Commiphora","tetramera","species",1
1819,"Burseraceae","Cordia","lucidula","species",1
1820,"Burseraceae","Crepidospermum","goudotianum","species",1
1821,"Burseraceae","Crepidospermum","m1","genus",0
1822,"Burseraceae","Crepidospermum","rhoifolium","species",1
1823,"Burseraceae","Crespicium","m1","genus",0
1824,"Burseraceae","Crespidospermum","m1","genus",0
1825,"Burseraceae","Crespidospermum","prancei","species",1
1826,"Burseraceae","Dacryodes Cf","m1","genus",0
1827,"Burseraceae","Dacryodes","apiculata","species",1
1828,"Burseraceae","Dacryodes","buettneri","species",1
1829,"Burseraceae","Dacryodes","cf. peruviana","species",1
1830,"Burseraceae","Dacryodes","costata","species",1
1831,"Burseraceae","Dacryodes","cupularis","species",1
1832,"Burseraceae","Dacryodes","cuspidatum","species",1
1833,"Burseraceae","Dacryodes","edulis","species",1
1834,"Burseraceae","Dacryodes","excelsa","species",1
1835,"Burseraceae","Dacryodes","igaganga","species",1
1836,"Burseraceae","Dacryodes","klaineana","species",1
1837,"Burseraceae","Dacryodes","laxa","species",1
1838,"Burseraceae","Dacryodes","longifolia","species",1
1839,"Burseraceae","Dacryodes","m1","genus",0
1840,"Burseraceae","Dacryodes","m7","genus",0
1841,"Burseraceae","Dacryodes","microcarpa","species",1
1842,"Burseraceae","Dacryodes","nitens","species",1
1843,"Burseraceae","Dacryodes","normandii","species",1
1844,"Burseraceae","Dacryodes","oblongifolia","species",1
1845,"Burseraceae","Dacryodes","occidentalis","species",1
1846,"Burseraceae","Dacryodes","peruviana","species",1
1847,"Burseraceae","Dacryodes","pubera","species",1
1848,"Burseraceae","Dacryodes","puberula","species",1
1849,"Burseraceae","Dacryodes","robusta","species",1
1850,"Burseraceae","Dacryodes","rostranta","species",1
1851,"Burseraceae","Dacryodes","rostrata","species",1
1852,"Burseraceae","Dacryodes","rostrata f. pubescens","species",1
1853,"Burseraceae","Dacryodes","rostrata f. rostrata","species",1
1854,"Burseraceae","Dacryodes","rubiginosa","species",1
1855,"Burseraceae","Dacryodes","rugosa","species",1
1856,"Burseraceae","Dacryodes","rugosa f. rugosa","species",1
1857,"Burseraceae","Dacryodes","tomentosa","species",1
1858,"Burseraceae","Dacryodes?","m1","genus",0
1859,"Burseraceae","Licania","macrocarpa","species",1
1860,"Burseraceae","M","m1","family",0
1861,"Burseraceae","M1","","family",0
1862,"Burseraceae","M1","m1","family",0
1863,"Burseraceae","M2","m1","family",0
1864,"Burseraceae","Mastixia?","m1","genus",0
1865,"Burseraceae","Protium Cf","m2","genus",0
1866,"Burseraceae","Protium","aff alstonii","species",1
1867,"Burseraceae","Protium","aff fimbriatum","species",1
1868,"Burseraceae","Protium","aff insigne","species",1
1869,"Burseraceae","Protium","altsonii","species",1
1870,"Burseraceae","Protium","altsonii  cf","species",1
1871,"Burseraceae","Protium","amplum","species",1
1872,"Burseraceae","Protium","apiculatum","species",1
1873,"Burseraceae","Protium","aracouchini","species",1
1874,"Burseraceae","Protium","buenaventurense","species",1
1875,"Burseraceae","Protium","cf apiculatum","species",1
1876,"Burseraceae","Protium","cf carnosum","species",1
1877,"Burseraceae","Protium","cf crassipetalum","species",1
1878,"Burseraceae","Protium","cf demerarens","species",1
1879,"Burseraceae","Protium","cf demerarense","species",1
1880,"Burseraceae","Protium","cf divaricatum","species",1
1881,"Burseraceae","Protium","cf glabrescens","species",1
1882,"Burseraceae","Protium","cf granifolium","species",1
1883,"Burseraceae","Protium","cf heptaphyllum","species",1
1884,"Burseraceae","Protium","cf klugii","species",1
1885,"Burseraceae","Protium","cf laxiflorum","species",1
1886,"Burseraceae","Protium","cf macrophyllum","species",1
1887,"Burseraceae","Protium","cf nodulosum","species",1
1888,"Burseraceae","Protium","cf opacum","species",1
1889,"Burseraceae","Protium","cf paniculatum","species",1
1890,"Burseraceae","Protium","cf rhynchophyllum","species",1
1891,"Burseraceae","Protium","cf sagotianum","species",1
1892,"Burseraceae","Protium","cf subserratum","species",1
1893,"Burseraceae","Protium","cf trifoliolatum","species",1
1894,"Burseraceae","Protium","common","species",1
1895,"Burseraceae","Protium","correae","species",1
1896,"Burseraceae","Protium","costaricense","species",1
1897,"Burseraceae","Protium","costaricensis","species",1
1898,"Burseraceae","Protium","cranipyrenum","species",1
1899,"Burseraceae","Protium","crassipetalum","species",1
1900,"Burseraceae","Protium","decandrum","species",1
1901,"Burseraceae","Protium","demerarense","species",1
1902,"Burseraceae","Protium","ecuadorense","species",1
1903,"Burseraceae","Protium","ferrugineum","species",1
1904,"Burseraceae","Protium","fimbriatum","species",1
1905,"Burseraceae","Protium","gallosum","species",1
1906,"Burseraceae","Protium","glabrescens","species",1
1907,"Burseraceae","Protium","grandifolium","species",1
1908,"Burseraceae","Protium","guianense","species",1
1909,"Burseraceae","Protium","hebetatum","species",1
1910,"Burseraceae","Protium","heptaphyllum","species",1
1911,"Burseraceae","Protium","m1","genus",0
1912,"Burseraceae","Protium","m10","species",1
1913,"Burseraceae","Protium","m11","species",1
1914,"Burseraceae","Protium","m12","species",1
1915,"Burseraceae","Protium","m13","species",1
1916,"Burseraceae","Protium","m1`","species",1
1917,"Burseraceae","Protium","m2","genus",0
1918,"Burseraceae","Protium","m3","genus",0
1919,"Burseraceae","Protium","m4","genus",0
1920,"Burseraceae","Protium","m5","genus",0
1921,"Burseraceae","Protium","m6","genus",0
1922,"Burseraceae","Protium","m7","genus",0
1923,"Burseraceae","Protium","m8","genus",0
1924,"Burseraceae","Protium","m9","genus",0
1925,"Burseraceae","Protium","macgregorii","species",1
1926,"Burseraceae","Protium","madagascariense","species",1
1927,"Burseraceae","Protium","neglectum","species",1
1928,"Burseraceae","Protium","nitidifolium","species",1
1929,"Burseraceae","Protium","nodulosum","species",1
1930,"Burseraceae","Protium","obtusifolium","species",1
1931,"Burseraceae","Protium","opacum ssp opacum","species",1
1932,"Burseraceae","Protium","opacum ssp rabelianum","species",1
1933,"Burseraceae","Protium","pallidum","species",1
1934,"Burseraceae","Protium","panamense","species",1
1935,"Burseraceae","Protium","panamensis","species",1
1936,"Burseraceae","Protium","paniculatum var. riedelianum","species",1
1937,"Burseraceae","Protium","paraense","species",1
1938,"Burseraceae","Protium","pedicellatum","species",1
1939,"Burseraceae","Protium","pilosum","species",1
1940,"Burseraceae","Protium","pittieri","species",1
1941,"Burseraceae","Protium","polybotrya","species",1
1942,"Burseraceae","Protium","polybotryum","species",1
1943,"Burseraceae","Protium","puncticulatum","species",1
1944,"Burseraceae","Protium","ravenii cf","species",1
1945,"Burseraceae","Protium","robustum","species",1
1946,"Burseraceae","Protium","sagotianum","species",1
1947,"Burseraceae","Protium","sp nov","species",1
1948,"Burseraceae","Protium","sp. nov.","species",1
1949,"Burseraceae","Protium","spruceanum","species",1
1950,"Burseraceae","Protium","strumosum","species",1
1951,"Burseraceae","Protium","subserratum","species",1
1952,"Burseraceae","Protium","tennifolium","species",1
1953,"Burseraceae","Protium","tenuifolium","species",1
1954,"Burseraceae","Protium","trifoliatum","species",1
1955,"Burseraceae","Protium","unifolium","species",1
1956,"Burseraceae","Protium","widgrenii","species",1
1957,"Burseraceae","Protium?","m1","genus",0
1958,"Burseraceae","Protium?","m12","species",1
1959,"Burseraceae","Santiria","apiculata","species",1
1960,"Burseraceae","Santiria","m1","genus",0
1961,"Burseraceae","Santiria","oblongifolia","species",1
1962,"Burseraceae","Santiria","rubiginosa","species",1
1963,"Burseraceae","Santiria","rubiginosa cf","species",1
1964,"Burseraceae","Santiria","tomentosa","species",1
1965,"Burseraceae","Santiria","trimera","species",1
1966,"Burseraceae","Tetragastris Cf","m2","genus",0
1967,"Burseraceae","Tetragastris","altissima","species",1
1968,"Burseraceae","Tetragastris","cf panamensis","species",1
1969,"Burseraceae","Tetragastris","m1","genus",0
1970,"Burseraceae","Tetragastris","panamensis","species",1
1971,"Burseraceae","Tetragastris","pilosus","species",1
1972,"Burseraceae","Tetrogastis/Protium","m1","genus",0
1973,"Burseraceae","Trattinnickia","aspera","species",1
1974,"Burseraceae","Trattinnickia","aspera?","species",1
1975,"Burseraceae","Trattinnickia","glaziouii cf","species",1
1976,"Burseraceae","Trattinnickia","glaziovii","species",1
1977,"Burseraceae","Trattinnickia","m1","genus",0
1978,"Burseraceae","Trattinnickia","m2","genus",0
1979,"Burseraceae","Trattinnickia","m3","genus",0
1980,"Burseraceae","Trattinnickia","m4","genus",0
1981,"Burseraceae","Trattinnickia","rhoifolia","species",1
1982,"Burseraceae","Triomma","malaccensis","species",1
1983,"Burseraceae","Triomma","malacensis","species",1
1984,"Buxaceae","Buxus","citrifolia","species",1
1985,"Buxaceae","Styloceras","laurifolia","species",1
1986,"Buxaceae","Styloceras","laurifolium","species",1
1987,"Buxaceae","Styloceras","m1","genus",0
1988,"Cactaceae","Acanthocereus","m1","genus",0
1989,"Cactaceae","Acanthocereus","pentagonus","species",1
1990,"Cactaceae","Cereus","jamacam","species",1
1991,"Cactaceae","Cereus","m1","genus",0
1992,"Cactaceae","Cereus","peruviana aff.","species",1
1993,"Cactaceae","Cereus","repandus aff","species",1
1994,"Cactaceae","Cereus","stenagomus","species",1
1995,"Cactaceae","Cereus","stenagonus","species",1
1996,"Cactaceae","Cleistocactus","baumannii","species",1
1997,"Cactaceae","Hylocereus","m1","genus",0
1998,"Cactaceae","Hylocereus","m2","genus",0
1999,"Cactaceae","Hylocereus","polyrhizus","species",1
2000,"Cactaceae","Hylocereus","venezuelensis","species",1
2001,"Cactaceae","M","m1","family",0
2002,"Cactaceae","M1","m1","family",0
2003,"Cactaceae","Monvillea","cavendishii","species",1
2004,"Cactaceae","Opuntia","brasiliensis","species",1
2005,"Cactaceae","Opuntia","cf. retrorsa","species",1
2006,"Cactaceae","Opuntia","excelsa","species",1
2007,"Cactaceae","Opuntia","m1","genus",0
2008,"Cactaceae","Pachycereus","pecten-aboriginum","species",1
2009,"Cactaceae","Peniocereus","cuixmalensis","species",1
2010,"Cactaceae","Pereskia","aculeata","species",1
2011,"Cactaceae","Pereskia","guamacho","species",1
2012,"Cactaceae","Pereskia","sacharosa","species",1
2013,"Cactaceae","Quiabentia","chacoensis","species",1
2014,"Cactaceae","Stenocereus Cf Chrysocarpus","","genus",0
2015,"Cactaceae","Stetsonia","coryne","species",1
2016,"Campanulaceae","Burmeistera","m1","genus",0
2017,"Campanulaceae","Burmeistera","succulenta","species",1
2018,"Campanulaceae","Centropogum","m1","genus",0
2019,"Campanulaceae","Siphocampylus","m1","genus",0
2020,"Campanulaceae","Siphocampylus","membranaceus","species",1
2021,"Canellaceae","Canella","winterana","species",1
2022,"Capparaceae","Belencita","nemorosa","species",1
2023,"Capparaceae","Capparis","callophylla cf","species",1
2024,"Capparaceae","Capparis","cf defensa","species",1
2025,"Capparaceae","Capparis","ecuadorica","species",1
2026,"Capparaceae","Capparis","heydeana","species",1
2027,"Capparaceae","Capparis","lanceolaris","species",1
2028,"Capparaceae","Capparis","m1","genus",0
2029,"Capparaceae","Capparis","m2","genus",0
2030,"Capparaceae","Capparis","pittieri","species",1
2031,"Capparaceae","Capparis","retusa","species",1
2032,"Capparaceae","Capparis","salicifolia","species",1
2033,"Capparaceae","Capparis","speciosa","species",1
2034,"Capparaceae","Cleome","m1","genus",0
2035,"Capparaceae","Morisonia","oblongifolia?","species",1
2036,"Capparidaceae","Capparis","chrysomeia","species",1
2037,"Capparidaceae","Capparis","ecuadorica","species",1
2038,"Capparidaceae","Capparis","erythrocarpos","species",1
2039,"Capparidaceae","Capparis","flexuosa","species",1
2040,"Capparidaceae","Capparis","frondosa","species",1
2041,"Capparidaceae","Capparis","hastata","species",1
2042,"Capparidaceae","Capparis","indica","species",1
2043,"Capparidaceae","Capparis","m1","genus",0
2044,"Capparidaceae","Capparis","macrophylla","species",1
2045,"Capparidaceae","Capparis","macrophylla aff","species",1
2046,"Capparidaceae","Capparis","odoratissima","species",1
2047,"Capparidaceae","Capparis","pachaca","species",1
2048,"Capparidaceae","Capparis","petiolaris","species",1
2049,"Capparidaceae","Capparis","prisca","species",1
2050,"Capparidaceae","Capparis","quina","species",1
